date,age,group,duration,purchase_type,users,exposures,unique_converters,converted_users,events,user_cvr,revenue,revenue_per_user
2025-12-19,27,A,All,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,27,A,Monthly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,27,A,Weekly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,27,B,3 Months,All,11,11,0,0,0,0.0,0.0,0.0
2025-12-19,27,B,All,All,11,11,0,0,0,0.0,0.0,0.0
2025-12-19,27,B,Monthly,All,11,11,0,0,0,0.0,0.0,0.0
2025-12-19,27,B,Weekly,All,11,11,0,0,0,0.0,0.0,0.0
2025-12-19,28,A,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,28,A,All,All,8,8,1,1,1,12.5,9.49,1.1863
2025-12-19,28,A,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,28,A,Weekly,All,8,8,1,1,1,12.5,9.49,1.1863
2025-12-19,28,B,3 Months,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,28,B,All,All,19,19,1,1,1,5.2632,19.99,1.0521
2025-12-19,28,B,Monthly,All,19,19,1,1,1,5.2632,19.99,1.0521
2025-12-19,28,B,Weekly,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,29,A,3 Months,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,29,A,All,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,29,A,Monthly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,29,A,Weekly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,29,B,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,29,B,All,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,29,B,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,29,B,Weekly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-19,30,A,3 Months,All,31,31,0,0,0,0.0,0.0,0.0
2025-12-19,30,A,All,All,31,31,0,0,0,0.0,0.0,0.0
2025-12-19,30,A,Monthly,All,31,31,0,0,0,0.0,0.0,0.0
2025-12-19,30,A,Weekly,All,31,31,0,0,0,0.0,0.0,0.0
2025-12-19,30,B,3 Months,All,12,12,0,0,0,0.0,0.0,0.0
