date,age,group,duration,purchase_type,users,exposures,unique_converters,converted_users,events,user_cvr,revenue,revenue_per_user
2026-01-01,40,A,3 Months,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-01,40,A,All,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-01,40,A,Monthly,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-01,40,A,Weekly,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-01,40,B,3 Months,All,124,124,0,0,0,0.0,0.0,0.0
2026-01-01,40,B,All,All,124,124,0,0,0,0.0,0.0,0.0
2026-01-01,40,B,Monthly,All,124,124,0,0,0,0.0,0.0,0.0
2026-01-01,40,B,Weekly,All,124,124,0,0,0,0.0,0.0,0.0
2026-01-02,18,A,3 Months,All,7,7,0,0,0,0.0,0.0,0.0
2026-01-02,18,A,All,All,7,7,0,0,0,0.0,0.0,0.0
2026-01-02,18,A,Monthly,All,7,7,0,0,0,0.0,0.0,0.0
2026-01-02,18,A,Weekly,All,7,7,0,0,0,0.0,0.0,0.0
2026-01-02,18,B,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2026-01-02,18,B,All,All,10,10,0,0,0,0.0,0.0,0.0
2026-01-02,18,B,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2026-01-02,18,B,Weekly,All,10,10,0,0,0,0.0,0.0,0.0
2026-01-02,19,A,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2026-01-02,19,A,All,All,15,15,0,0,0,0.0,0.0,0.0
2026-01-02,19,A,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
2026-01-02,19,A,Weekly,All,15,15,0,0,0,0.0,0.0,0.0
2026-01-02,19,B,3 Months,All,12,12,0,0,0,0.0,0.0,0.0
2026-01-02,19,B,All,All,12,12,0,0,0,0.0,0.0,0.0
2026-01-02,19,B,Monthly,All,12,12,0,0,0,0.0,0.0,0.0
2026-01-02,19,B,Weekly,All,12,12,0,0,0,0.0,0.0,0.0
2026-01-02,20,A,3 Months,All,23,23,0,0,0,0.0,0.0,0.0
2026-01-02,20,A,All,All,23,23,0,0,0,0.0,0.0,0.0
2026-01-02,20,A,Monthly,All,23,23,0,0,0,0.0,0.0,0.0
2026-01-02,20,A,Weekly,All,23,23,0,0,0,0.0,0.0,0.0
2026-01-02,20,B,3 Months,All,25,25,0,0,0,0.0,0.0,0.0
2026-01-02,20,B,All,All,25,25,0,0,0,0.0,0.0,0.0
2026-01-02,20,B,Monthly,All,25,25,0,0,0,0.0,0.0,0.0
2026-01-02,20,B,Weekly,All,25,25,0,0,0,0.0,0.0,0.0
2026-01-02,21,A,3 Months,All,20,20,0,0,0,0.0,0.0,0.0
2026-01-02,21,A,All,All,20,20,0,0,0,0.0,0.0,0.0
2026-01-02,21,A,Monthly,All,20,20,0,0,0,0.0,0.0,0.0
2026-01-02,21,A,Weekly,All,20,20,0,0,0,0.0,0.0,0.0
2026-01-02,21,B,3 Months,All,31,31,0,0,0,0.0,0.0,0.0
2026-01-02,21,B,All,All,31,31,1,1,1,3.2258,17.99,0.5803
2026-01-02,21,B,Monthly,All,31,31,1,1,1,3.2258,17.99,0.5803
2026-01-02,21,B,Weekly,All,31,31,0,0,0,0.0,0.0,0.0
2026-01-02,22,A,3 Months,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-02,22,A,All,All,47,47,2,2,2,4.2553,17.98,0.3826
2026-01-02,22,A,Monthly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-02,22,A,Weekly,All,47,47,2,2,2,4.2553,17.98,0.3826
2026-01-02,22,B,3 Months,All,34,34,0,0,0,0.0,0.0,0.0
2026-01-02,22,B,All,All,34,34,2,2,2,5.8824,18.98,0.5582
2026-01-02,22,B,Monthly,All,34,34,0,0,0,0.0,0.0,0.0
2026-01-02,22,B,Weekly,All,34,34,2,2,2,5.8824,18.98,0.5582
2026-01-02,23,A,3 Months,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,23,A,All,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,23,A,Monthly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,23,A,Weekly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,23,B,3 Months,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-02,23,B,All,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-02,23,B,Monthly,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-02,23,B,Weekly,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-02,24,A,3 Months,All,85,85,0,0,0,0.0,0.0,0.0
2026-01-02,24,A,All,All,85,85,2,2,2,2.3529,29.98,0.3527
2026-01-02,24,A,Monthly,All,85,85,1,1,1,1.1765,19.99,0.2352
2026-01-02,24,A,Weekly,All,85,85,1,1,1,1.1765,9.99,0.1175
2026-01-02,24,B,3 Months,All,59,59,0,0,0,0.0,0.0,0.0
2026-01-02,24,B,All,All,59,59,1,1,1,1.6949,20.99,0.3558
2026-01-02,24,B,Monthly,All,59,59,1,1,1,1.6949,20.99,0.3558
2026-01-02,24,B,Weekly,All,59,59,0,0,0,0.0,0.0,0.0
2026-01-02,25,A,3 Months,All,85,85,0,0,0,0.0,0.0,0.0
2026-01-02,25,A,All,All,85,85,1,1,1,1.1765,20.99,0.2469
2026-01-02,25,A,Monthly,All,85,85,1,1,1,1.1765,20.99,0.2469
2026-01-02,25,A,Weekly,All,85,85,0,0,0,0.0,0.0,0.0
2026-01-02,25,B,3 Months,All,97,97,0,0,0,0.0,0.0,0.0
2026-01-02,25,B,All,All,97,97,4,4,4,4.1237,43.96,0.4532
2026-01-02,25,B,Monthly,All,97,97,0,0,0,0.0,0.0,0.0
2026-01-02,25,B,Weekly,All,97,97,4,4,4,4.1237,43.96,0.4532
2026-01-02,26,A,3 Months,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,26,A,All,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,26,A,Monthly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,26,A,Weekly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,26,B,3 Months,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-02,26,B,All,All,76,76,1,1,1,1.3158,11.49,0.1512
2026-01-02,26,B,Monthly,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-02,26,B,Weekly,All,76,76,1,1,1,1.3158,11.49,0.1512
2026-01-02,27,A,3 Months,All,75,75,0,0,0,0.0,0.0,0.0
2026-01-02,27,A,All,All,75,75,3,3,3,4.0,45.97,0.6129
2026-01-02,27,A,Monthly,All,75,75,1,1,1,1.3333,22.99,0.3065
2026-01-02,27,A,Weekly,All,75,75,2,2,2,2.6667,22.98,0.3064
2026-01-02,27,B,3 Months,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-02,27,B,All,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-02,27,B,Monthly,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-02,27,B,Weekly,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-02,28,A,3 Months,All,78,78,0,0,0,0.0,0.0,0.0
2026-01-02,28,A,All,All,78,78,2,2,2,2.5641,23.98,0.3074
2026-01-02,28,A,Monthly,All,78,78,0,0,0,0.0,0.0,0.0
2026-01-02,28,A,Weekly,All,78,78,2,2,2,2.5641,23.98,0.3074
2026-01-02,28,B,3 Months,All,69,69,0,0,0,0.0,0.0,0.0
2026-01-02,28,B,All,All,69,69,2,2,2,2.8986,24.98,0.362
2026-01-02,28,B,Monthly,All,69,69,0,0,0,0.0,0.0,0.0
2026-01-02,28,B,Weekly,All,69,69,2,2,2,2.8986,24.98,0.362
2026-01-02,29,A,3 Months,All,75,75,0,0,0,0.0,0.0,0.0
2026-01-02,29,A,All,All,75,75,2,2,2,2.6667,24.98,0.3331
2026-01-02,29,A,Monthly,All,75,75,0,0,0,0.0,0.0,0.0
2026-01-02,29,A,Weekly,All,75,75,2,2,2,2.6667,24.98,0.3331
2026-01-02,29,B,3 Months,All,83,83,0,0,0,0.0,0.0,0.0
2026-01-02,29,B,All,All,83,83,3,3,3,3.6145,38.97,0.4695
2026-01-02,29,B,Monthly,All,83,83,0,0,0,0.0,0.0,0.0
2026-01-02,29,B,Weekly,All,83,83,3,3,3,3.6145,38.97,0.4695
2026-01-02,30,A,3 Months,All,80,80,0,0,0,0.0,0.0,0.0
2026-01-02,30,A,All,All,80,80,2,2,2,2.5,25.98,0.3247
2026-01-02,30,A,Monthly,All,80,80,0,0,0,0.0,0.0,0.0
2026-01-02,30,A,Weekly,All,80,80,2,2,2,2.5,25.98,0.3247
2026-01-02,30,B,3 Months,All,74,74,0,0,0,0.0,0.0,0.0
2026-01-02,30,B,All,All,74,74,0,0,0,0.0,0.0,0.0
2026-01-02,30,B,Monthly,All,74,74,0,0,0,0.0,0.0,0.0
2026-01-02,30,B,Weekly,All,74,74,0,0,0,0.0,0.0,0.0
2026-01-02,31,A,3 Months,All,67,67,0,0,0,0.0,0.0,0.0
2026-01-02,31,A,All,All,67,67,0,0,0,0.0,0.0,0.0
2026-01-02,31,A,Monthly,All,67,67,0,0,0,0.0,0.0,0.0
2026-01-02,31,A,Weekly,All,67,67,0,0,0,0.0,0.0,0.0
2026-01-02,31,B,3 Months,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-02,31,B,All,All,64,64,1,1,1,1.5625,13.99,0.2186
2026-01-02,31,B,Monthly,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-02,31,B,Weekly,All,64,64,1,1,1,1.5625,13.99,0.2186
2026-01-02,32,A,3 Months,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,32,A,All,All,55,55,1,1,1,1.8182,13.99,0.2544
2026-01-02,32,A,Monthly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,32,A,Weekly,All,55,55,1,1,1,1.8182,13.99,0.2544
2026-01-02,32,B,3 Months,All,65,65,0,0,0,0.0,0.0,0.0
2026-01-02,32,B,All,All,65,65,3,3,3,4.6154,57.97,0.8918
2026-01-02,32,B,Monthly,All,65,65,1,1,1,1.5385,28.99,0.446
2026-01-02,32,B,Weekly,All,65,65,2,2,2,3.0769,28.98,0.4458
2026-01-02,33,A,3 Months,All,52,52,0,0,0,0.0,0.0,0.0
2026-01-02,33,A,All,All,52,52,0,0,0,0.0,0.0,0.0
2026-01-02,33,A,Monthly,All,52,52,0,0,0,0.0,0.0,0.0
2026-01-02,33,A,Weekly,All,52,52,0,0,0,0.0,0.0,0.0
2026-01-02,33,B,3 Months,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,33,B,All,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,33,B,Monthly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,33,B,Weekly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-02,34,A,3 Months,All,45,45,0,0,0,0.0,0.0,0.0
2026-01-02,34,A,All,All,45,45,0,0,0,0.0,0.0,0.0
2026-01-02,34,A,Monthly,All,45,45,0,0,0,0.0,0.0,0.0
2026-01-02,34,A,Weekly,All,45,45,0,0,0,0.0,0.0,0.0
2026-01-02,34,B,3 Months,All,51,51,0,0,0,0.0,0.0,0.0
2026-01-02,34,B,All,All,51,51,0,0,0,0.0,0.0,0.0
2026-01-02,34,B,Monthly,All,51,51,0,0,0,0.0,0.0,0.0
2026-01-02,34,B,Weekly,All,51,51,0,0,0,0.0,0.0,0.0
2026-01-02,35,A,3 Months,All,71,71,0,0,0,0.0,0.0,0.0
2026-01-02,35,A,All,All,71,71,1,1,1,1.4085,15.49,0.2182
2026-01-02,35,A,Monthly,All,71,71,0,0,0,0.0,0.0,0.0
2026-01-02,35,A,Weekly,All,71,71,1,1,1,1.4085,15.49,0.2182
2026-01-02,35,B,3 Months,All,49,49,0,0,0,0.0,0.0,0.0
2026-01-02,35,B,All,All,49,49,0,0,0,0.0,0.0,0.0
2026-01-02,35,B,Monthly,All,49,49,0,0,0,0.0,0.0,0.0
2026-01-02,35,B,Weekly,All,49,49,0,0,0,0.0,0.0,0.0
2026-01-02,36,A,3 Months,All,36,36,0,0,0,0.0,0.0,0.0
2026-01-02,36,A,All,All,36,36,0,0,0,0.0,0.0,0.0
2026-01-02,36,A,Monthly,All,36,36,0,0,0,0.0,0.0,0.0
2026-01-02,36,A,Weekly,All,36,36,0,0,0,0.0,0.0,0.0
2026-01-02,36,B,3 Months,All,35,35,0,0,0,0.0,0.0,0.0
2026-01-02,36,B,All,All,35,35,0,0,0,0.0,0.0,0.0
2026-01-02,36,B,Monthly,All,35,35,0,0,0,0.0,0.0,0.0
2026-01-02,36,B,Weekly,All,35,35,0,0,0,0.0,0.0,0.0
2026-01-02,37,A,3 Months,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,37,A,All,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,37,A,Monthly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,37,A,Weekly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-02,37,B,3 Months,All,42,42,0,0,0,0.0,0.0,0.0
2026-01-02,37,B,All,All,42,42,1,1,1,2.381,16.99,0.4045
2026-01-02,37,B,Monthly,All,42,42,0,0,0,0.0,0.0,0.0
2026-01-02,37,B,Weekly,All,42,42,1,1,1,2.381,16.99,0.4045
2026-01-02,38,A,3 Months,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,A,All,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,A,Monthly,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,A,Weekly,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,B,3 Months,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,B,All,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,B,Monthly,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,38,B,Weekly,All,29,29,0,0,0,0.0,0.0,0.0
2026-01-02,39,A,3 Months,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-02,39,A,All,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-02,39,A,Monthly,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-02,39,A,Weekly,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-02,39,B,3 Months,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-02,39,B,All,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-02,39,B,Monthly,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-02,39,B,Weekly,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-02,40,A,3 Months,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-02,40,A,All,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-02,40,A,Monthly,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-02,40,A,Weekly,All,138,138,0,0,0,0.0,0.0,0.0
2026-01-02,40,B,3 Months,All,139,139,0,0,0,0.0,0.0,0.0
2026-01-02,40,B,All,All,139,139,0,0,0,0.0,0.0,0.0
2026-01-02,40,B,Monthly,All,139,139,0,0,0,0.0,0.0,0.0
2026-01-02,40,B,Weekly,All,139,139,0,0,0,0.0,0.0,0.0
2026-01-03,18,A,3 Months,All,4,4,0,0,0,0.0,0.0,0.0
2026-01-03,18,A,All,All,4,4,0,0,0,0.0,0.0,0.0
2026-01-03,18,A,Monthly,All,4,4,0,0,0,0.0,0.0,0.0
2026-01-03,18,A,Weekly,All,4,4,0,0,0,0.0,0.0,0.0
2026-01-03,18,B,3 Months,All,16,16,0,0,0,0.0,0.0,0.0
2026-01-03,18,B,All,All,16,16,0,0,0,0.0,0.0,0.0
2026-01-03,18,B,Monthly,All,16,16,0,0,0,0.0,0.0,0.0
2026-01-03,18,B,Weekly,All,16,16,0,0,0,0.0,0.0,0.0
2026-01-03,19,A,3 Months,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-03,19,A,All,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-03,19,A,Monthly,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-03,19,A,Weekly,All,18,18,0,0,0,0.0,0.0,0.0
2026-01-03,19,B,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2026-01-03,19,B,All,All,8,8,0,0,0,0.0,0.0,0.0
2026-01-03,19,B,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2026-01-03,19,B,Weekly,All,8,8,0,0,0,0.0,0.0,0.0
2026-01-03,20,A,3 Months,All,22,22,0,0,0,0.0,0.0,0.0
2026-01-03,20,A,All,All,22,22,0,0,0,0.0,0.0,0.0
2026-01-03,20,A,Monthly,All,22,22,0,0,0,0.0,0.0,0.0
2026-01-03,20,A,Weekly,All,22,22,0,0,0,0.0,0.0,0.0
2026-01-03,20,B,3 Months,All,32,32,0,0,0,0.0,0.0,0.0
2026-01-03,20,B,All,All,32,32,1,1,1,3.125,8.49,0.2653
2026-01-03,20,B,Monthly,All,32,32,0,0,0,0.0,0.0,0.0
2026-01-03,20,B,Weekly,All,32,32,1,1,1,3.125,8.49,0.2653
2026-01-03,21,A,3 Months,All,25,25,0,0,0,0.0,0.0,0.0
2026-01-03,21,A,All,All,25,25,2,2,2,8.0,25.48,1.0192
2026-01-03,21,A,Monthly,All,25,25,1,1,1,4.0,16.99,0.6796
2026-01-03,21,A,Weekly,All,25,25,1,1,1,4.0,8.49,0.3396
2026-01-03,21,B,3 Months,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-03,21,B,All,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-03,21,B,Monthly,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-03,21,B,Weekly,All,33,33,0,0,0,0.0,0.0,0.0
2026-01-03,22,A,3 Months,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,22,A,All,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,22,A,Monthly,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,22,A,Weekly,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,22,B,3 Months,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,22,B,All,All,44,44,1,1,1,2.2727,18.99,0.4316
2026-01-03,22,B,Monthly,All,44,44,1,1,1,2.2727,18.99,0.4316
2026-01-03,22,B,Weekly,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,23,A,3 Months,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-03,23,A,All,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-03,23,A,Monthly,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-03,23,A,Weekly,All,46,46,0,0,0,0.0,0.0,0.0
2026-01-03,23,B,3 Months,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,23,B,All,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,23,B,Monthly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,23,B,Weekly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,24,A,3 Months,All,92,92,0,0,0,0.0,0.0,0.0
2026-01-03,24,A,All,All,92,92,1,1,1,1.087,9.99,0.1086
2026-01-03,24,A,Monthly,All,92,92,0,0,0,0.0,0.0,0.0
2026-01-03,24,A,Weekly,All,92,92,1,1,1,1.087,9.99,0.1086
2026-01-03,24,B,3 Months,All,50,50,0,0,0,0.0,0.0,0.0
2026-01-03,24,B,All,All,50,50,0,0,0,0.0,0.0,0.0
2026-01-03,24,B,Monthly,All,50,50,0,0,0,0.0,0.0,0.0
2026-01-03,24,B,Weekly,All,50,50,0,0,0,0.0,0.0,0.0
2026-01-03,25,A,3 Months,All,83,83,0,0,0,0.0,0.0,0.0
2026-01-03,25,A,All,All,83,83,1,1,1,1.2048,10.49,0.1264
2026-01-03,25,A,Monthly,All,83,83,0,0,0,0.0,0.0,0.0
2026-01-03,25,A,Weekly,All,83,83,1,1,1,1.2048,10.49,0.1264
2026-01-03,25,B,3 Months,All,84,84,0,0,0,0.0,0.0,0.0
2026-01-03,25,B,All,All,84,84,3,3,3,3.5714,32.97,0.3925
2026-01-03,25,B,Monthly,All,84,84,0,0,0,0.0,0.0,0.0
2026-01-03,25,B,Weekly,All,84,84,3,3,3,3.5714,32.97,0.3925
2026-01-03,26,A,3 Months,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-03,26,A,All,All,56,56,1,1,1,1.7857,10.99,0.1963
2026-01-03,26,A,Monthly,All,56,56,0,0,0,0.0,0.0,0.0
2026-01-03,26,A,Weekly,All,56,56,1,1,1,1.7857,10.99,0.1963
2026-01-03,26,B,3 Months,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,26,B,All,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,26,B,Monthly,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,26,B,Weekly,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,27,A,3 Months,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,A,All,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,A,Monthly,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,A,Weekly,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,B,3 Months,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,B,All,All,64,64,1,1,1,1.5625,11.99,0.1873
2026-01-03,27,B,Monthly,All,64,64,0,0,0,0.0,0.0,0.0
2026-01-03,27,B,Weekly,All,64,64,1,1,1,1.5625,11.99,0.1873
2026-01-03,28,A,3 Months,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,28,A,All,All,70,70,1,1,1,1.4286,11.99,0.1713
2026-01-03,28,A,Monthly,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,28,A,Weekly,All,70,70,1,1,1,1.4286,11.99,0.1713
2026-01-03,28,B,3 Months,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,28,B,All,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,28,B,Monthly,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,28,B,Weekly,All,70,70,0,0,0,0.0,0.0,0.0
2026-01-03,29,A,3 Months,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,29,A,All,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,29,A,Monthly,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,29,A,Weekly,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,29,B,3 Months,All,71,71,0,0,0,0.0,0.0,0.0
2026-01-03,29,B,All,All,71,71,3,3,3,4.2254,38.97,0.5489
2026-01-03,29,B,Monthly,All,71,71,0,0,0,0.0,0.0,0.0
2026-01-03,29,B,Weekly,All,71,71,3,3,3,4.2254,38.97,0.5489
2026-01-03,30,A,3 Months,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,30,A,All,All,76,76,1,1,1,1.3158,12.99,0.1709
2026-01-03,30,A,Monthly,All,76,76,0,0,0,0.0,0.0,0.0
2026-01-03,30,A,Weekly,All,76,76,1,1,1,1.3158,12.99,0.1709
2026-01-03,30,B,3 Months,All,81,81,0,0,0,0.0,0.0,0.0
2026-01-03,30,B,All,All,81,81,1,1,1,1.2346,13.49,0.1665
2026-01-03,30,B,Monthly,All,81,81,0,0,0,0.0,0.0,0.0
2026-01-03,30,B,Weekly,All,81,81,1,1,1,1.2346,13.49,0.1665
2026-01-03,31,A,3 Months,All,79,79,0,0,0,0.0,0.0,0.0
2026-01-03,31,A,All,All,79,79,0,0,0,0.0,0.0,0.0
2026-01-03,31,A,Monthly,All,79,79,0,0,0,0.0,0.0,0.0
2026-01-03,31,A,Weekly,All,79,79,0,0,0,0.0,0.0,0.0
2026-01-03,31,B,3 Months,All,59,59,0,0,0,0.0,0.0,0.0
2026-01-03,31,B,All,All,59,59,1,1,1,1.6949,13.99,0.2371
2026-01-03,31,B,Monthly,All,59,59,0,0,0,0.0,0.0,0.0
2026-01-03,31,B,Weekly,All,59,59,1,1,1,1.6949,13.99,0.2371
2026-01-03,32,A,3 Months,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,32,A,All,All,55,55,1,1,1,1.8182,27.99,0.5089
2026-01-03,32,A,Monthly,All,55,55,1,1,1,1.8182,27.99,0.5089
2026-01-03,32,A,Weekly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,32,B,3 Months,All,72,72,0,0,0,0.0,0.0,0.0
2026-01-03,32,B,All,All,72,72,1,1,1,1.3889,14.49,0.2013
2026-01-03,32,B,Monthly,All,72,72,0,0,0,0.0,0.0,0.0
2026-01-03,32,B,Weekly,All,72,72,1,1,1,1.3889,14.49,0.2013
2026-01-03,33,A,3 Months,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,33,A,All,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,33,A,Monthly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,33,A,Weekly,All,55,55,0,0,0,0.0,0.0,0.0
2026-01-03,33,B,3 Months,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,33,B,All,All,47,47,1,1,1,2.1277,14.99,0.3189
2026-01-03,33,B,Monthly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,33,B,Weekly,All,47,47,1,1,1,2.1277,14.99,0.3189
2026-01-03,34,A,3 Months,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,34,A,All,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,34,A,Monthly,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,34,A,Weekly,All,48,48,0,0,0,0.0,0.0,0.0
2026-01-03,34,B,3 Months,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,34,B,All,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,34,B,Monthly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,34,B,Weekly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,35,A,3 Months,All,72,72,0,0,0,0.0,0.0,0.0
2026-01-03,35,A,All,All,72,72,1,1,1,1.3889,15.49,0.2151
2026-01-03,35,A,Monthly,All,72,72,0,0,0,0.0,0.0,0.0
2026-01-03,35,A,Weekly,All,72,72,1,1,1,1.3889,15.49,0.2151
2026-01-03,35,B,3 Months,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-03,35,B,All,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-03,35,B,Monthly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-03,35,B,Weekly,All,53,53,0,0,0,0.0,0.0,0.0
2026-01-03,36,A,3 Months,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,36,A,All,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,36,A,Monthly,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,36,A,Weekly,All,44,44,0,0,0,0.0,0.0,0.0
2026-01-03,36,B,3 Months,All,30,30,0,0,0,0.0,0.0,0.0
2026-01-03,36,B,All,All,30,30,0,0,0,0.0,0.0,0.0
2026-01-03,36,B,Monthly,All,30,30,0,0,0,0.0,0.0,0.0
2026-01-03,36,B,Weekly,All,30,30,0,0,0,0.0,0.0,0.0
2026-01-03,37,A,3 Months,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,37,A,All,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,37,A,Monthly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,37,A,Weekly,All,47,47,0,0,0,0.0,0.0,0.0
2026-01-03,37,B,3 Months,All,39,39,0,0,0,0.0,0.0,0.0
2026-01-03,37,B,All,All,39,39,0,0,0,0.0,0.0,0.0
2026-01-03,37,B,Monthly,All,39,39,0,0,0,0.0,0.0,0.0
